"Elem_name"	"ion_state"	"Wl"	"Ei"	"Ek"	"Ak"	"gi"	"gk"
"Co"	"II"	232.911	2.27370158	7.5953115	8e+07	3	5
"Co"	"II"	232.946	7.84902872	13.1698344	1100000	11	9
"Co"	"II"	233.036	0.61372947	5.93249276	1.32e+08	5	3
"Co"	"II"	233.056	8.18514505	13.50344129	2.9e+08	7	5
"Co"	"II"	233.104	7.88737753	13.20458	1.1e+07	5	5
"Co"	"II"	233.151	7.85369635	13.1698344	5e+07	7	9
"Co"	"II"	233.183	8.00959966	13.32499604	1.5e+07	11	13
"Co"	"II"	233.267	8.89003402	14.20351918	1.8e+08	11	11
"Co"	"II"	233.284	5.87013664	11.18327092	2.1e+07	11	9
"Co"	"II"	233.284	6.2037165	11.51681991	4.6e+08	7	9
"Co"	"II"	233.284	5.83698934	11.15008073	7e+07	13	11
"Co"	"II"	233.293	7.8934778	13.2063804	1.5e+08	3	3
"Co"	"II"	233.345	7.88378161	13.19549739	7e+07	7	9
"Co"	"II"	233.372	7.8934778	13.20458	8e+07	3	5
"Co"	"II"	233.407	5.0892165	10.3995253	3.4e+08	9	11
"Co"	"II"	233.452	6.16172739	11.47101544	5e+06	9	7
"Co"	"II"	233.482	5.9699557	11.2785437	1.9e+07	7	5
"Co"	"II"	233.489	5.0892165	10.397663	7e+07	9	7
"Co"	"II"	233.505	8.18514505	13.4932085	4.2e+07	7	7
"Co"	"II"	233.53	8.70194937	14.00945576	6e+06	9	11
"Co"	"II"	233.591	6.02018319	11.3263136	1600000	11	9
"Co"	"II"	233.593	8.7356214	14.0416997	9e+06	7	9
"Co"	"I"	233.599	0.174426	5.48034	5.1e+07	6	6
"Co"	"II"	233.623	0.64530031	5.95069525	2.4e+08	3	1
"Co"	"II"	233.633	7.8934778	13.198638	1.8e+08	3	1
"Co"	"II"	233.671	7.91827191	13.2225659	2.4e+08	3	5
"Co"	"II"	233.7	2.68109977	7.98475087	6e+07	11	9
"Co"	"II"	233.724	6.11840992	11.42150371	2.6e+07	9	9
"Co"	"II"	233.732	6.02018319	11.32309646	2.4e+08	11	11
"Co"	"II"	233.791	2.77903526	8.0806281	3.3e+08	7	7
"Co"	"II"	233.827	7.98475087	13.2855115	3.4e+07	9	7
"Co"	"II"	233.855	8.7749654	14.0750852	6e+06	5	7
"Co"	"I"	233.867	0.224328	5.524204	7.7e+07	4	4
"Co"	"II"	233.873	3.48542792	8.78515492	1e+08	5	3
"Co"	"II"	233.903	2.77903526	8.07807155	7e+07	7	9
"Co"	"II"	233.959	7.88378161	13.1815467	9e+07	7	7
"Co"	"II"	234.056	7.87425876	13.1698344	1.1e+07	9	9
"Co"	"II"	234.112	3.40762796	8.70194937	3.5e+08	7	9
"Co"	"II"	234.118	7.88737753	13.1815467	1.9e+08	5	7
"Co"	"II"	234.132	8.53549724	13.8293666	1.9e+07	9	7
"Co"	"II"	234.138	8.06107009	13.3548015	7e+06	5	5
"Co"	"II"	234.201	8.06250794	13.3548015	1.5e+07	3	5
"Co"	"II"	234.226	3.42012122	8.71186315	2e+07	3	3
"Co"	"II"	234.323	3.48542792	8.7749654	7e+06	5	5
"Co"	"II"	234.332	6.16172739	11.4510789	2.9e+08	9	11
"Co"	"II"	234.356	5.9273737	11.2161796	8e+06	9	7
"Co"	"II"	234.368	8.06107009	13.34960876	8e+06	5	7
"Co"	"II"	234.385	8.71186315	14.000011	3100000	3	5
"Co"	"II"	234.427	0.64530031	5.93249276	1.5e+08	3	3
"Co"	"II"	234.463	3.08552036	8.37191162	2.3e+08	5	7
"Co"	"II"	234.466	7.91827191	13.20458	1.5e+08	3	5
"Co"	"II"	234.471	8.07807155	13.36428415	1.6e+08	9	9
"Co"	"II"	234.471	7.90928888	13.19549739	1e+06	9	9
"Co"	"II"	234.478	7.88378161	13.1698344	4.9e+08	7	9
"Co"	"II"	234.55	3.13897205	8.42340833	1.8e+08	3	5
"Co"	"II"	234.565	8.01006448	13.2941605	8e+07	1	3
"Co"	"II"	234.566	8.4091525	13.6932161	7e+07	3	3
"Co"	"II"	234.584	8.0806281	13.36428415	1.1e+07	7	9
"Co"	"II"	234.656	2.77903526	8.06107009	2.7e+08	7	5
"Co"	"II"	234.706	3.13897205	8.41988259	7e+06	3	1
"Co"	"II"	234.712	2.72881087	8.00959966	3.3e+07	9	11
"Co"	"II"	234.74	0.61372947	5.8938821	1.5e+08	5	5
"Co"	"II"	234.746	8.05370134	13.33370258	2.5e+07	11	11
"Co"	"II"	234.758	8.42340833	13.70315206	7e+07	5	5
"Co"	"II"	234.781	3.78984644	9.06907725	2.7e+08	11	9
"Co"	"II"	234.793	3.62886586	8.9078234	1e+07	3	5
"Co"	"II"	234.836	6.11840992	11.39640435	2.6e+08	9	9
"Co"	"II"	234.9	7.97962921	13.2561703	2e+07	7	5
"Co"	"II"	234.916	3.45942707	8.7356214	4600000	9	7
"Co"	"II"	234.945	8.92796723	14.20351918	3.6e+07	9	11
"Co"	"II"	234.992	8.85292357	14.12741483	1.9e+08	13	13
"Co"	"II"	235.007	8.0806281	13.3548015	1.6e+07	7	5
"Co"	"II"	235.007	8.9078234	14.1819783	5.2e+07	5	7
"Co"	"II"	235.014	7.98475087	13.2587471	4.2e+07	9	7
"Co"	"II"	235.02	8.04838837	13.32224929	4.9e+07	5	7
"Co"	"II"	235.044	8.41988259	13.6932161	1.4e+07	1	3
"Co"	"II"	235.111	8.92796723	14.19978019	4e+08	9	9
"Co"	"II"	235.116	5.0684203	10.3401165	2.2e+08	7	9
"Co"	"II"	235.123	8.07807155	13.34960876	5200000	9	7
"Co"	"II"	235.134	8.05370134	13.32499604	4500000	11	13
"Co"	"II"	235.143	6.47566059	11.7467215	1400000	5	5
"Co"	"II"	235.157	3.36068394	8.63146931	1800000	13	13
"Co"	"II"	235.18	6.24653767	11.51681991	1.6e+08	7	9
"Co"	"II"	235.184	3.13897205	8.4091525	1.1e+08	3	3
"Co"	"II"	235.201	8.42340833	13.6932161	2.3e+07	5	3
"Co"	"II"	235.221	2.77903526	8.04838837	6e+07	7	5
"Co"	"II"	235.264	8.07807155	13.34645882	2.1e+07	9	11
"Co"	"II"	235.313	6.2037165	11.47101544	2.3e+08	7	7
"Co"	"I"	235.342	0.101171	5.367936	1.5e+07	8	10
"Co"	"II"	235.342	0.56546577	5.83210573	1.9e+08	7	7
"Co"	"II"	235.559	8.99320722	14.2549989	4e+08	7	9
"Co"	"II"	235.587	8.06107009	13.32224929	1.8e+07	5	7
"Co"	"II"	235.669	6.02018319	11.2795294	5e+07	11	13
"Co"	"II"	235.684	8.7749654	14.0339805	2100000	5	7
"Co"	"II"	235.697	8.9078234	14.1665331	1e+08	5	5
"Co"	"II"	235.746	8.9078234	14.1654348	2.2e+08	5	3
"Co"	"II"	235.777	8.85292357	14.10984168	2.2e+08	13	13
"Co"	"II"	235.821	2.72881087	7.98475087	8e+07	9	9
"Co"	"II"	235.832	8.5942222	13.8499267	8e+07	3	3
"Co"	"II"	235.906	3.11785953	8.37191162	4900000	9	7
"Co"	"II"	235.937	8.18514505	13.43850121	6e+06	7	9
"Co"	"II"	235.946	6.2037165	11.45688372	4.2e+07	7	7
"Co"	"II"	235.956	8.92796723	14.1809062	3.1e+08	9	11
"Co"	"II"	235.994	8.0806281	13.3327167	1.3e+07	7	5
"Co"	"II"	236.051	2.72881087	7.97962921	3.2e+08	9	7
"Co"	"II"	236.08	3.48542792	8.7356214	3.2e+08	5	7
"Co"	"II"	236.114	5.0549694	10.3044045	2.3e+08	5	7
"Co"	"II"	236.152	0.64530031	5.8938821	2.4e+07	3	5
"Co"	"II"	236.228	6.11840992	11.36530142	2.1e+07	9	7
"Co"	"II"	236.304	8.10960371	13.3548015	1.4e+07	5	5
"Co"	"II"	236.312	8.85292357	14.09795011	2.9e+08	13	15
"Co"	"II"	236.345	6.11840992	11.36271127	1300000	9	11
"Co"	"II"	236.38	0.49953085	5.74305123	2.1e+08	9	9
"Co"	"II"	236.441	6.2037165	11.44589487	1.5e+07	7	5
"Co"	"II"	236.486	9.0079637	14.2491294	1.44e+08	5	7
"Co"	"II"	236.486	8.5623404	13.8034674	4300000	7	5
"Co"	"II"	236.538	8.10960371	13.34960876	1200000	5	7
"Co"	"II"	236.554	6.16172739	11.40138467	2.2e+07	9	7
"Co"	"II"	236.612	8.18514505	13.4235319	2.4e+07	7	7
"Co"	"II"	236.657	8.89003402	14.12741483	2.2e+08	11	13
"Co"	"II"	236.679	7.74158302	12.978475	2400000	3	3
"Co"	"II"	236.72	5.0684203	10.3044045	9e+07	7	7
"Co"	"II"	236.746	6.38670726	11.62212849	2.2e+08	7	9
"Co"	"II"	236.893	9.0079637	14.2401227	3.7e+07	5	3
"Co"	"II"	236.939	8.7749654	14.0061207	6e+06	5	7
"Co"	"II"	237.026	8.5942222	13.82344934	1.6e+07	3	5
"Co"	"II"	237.03	6.47566059	11.7047943	3.7e+08	5	3
"Co"	"II"	237.073	2.68109977	7.90928888	2.4e+07	11	9
"Co"	"II"	237.085	6.38670726	11.61464406	3.8e+08	7	5
"Co"	"II"	237.11	8.89003402	14.11741017	2.1e+08	11	11
"Co"	"II"	237.161	3.40762796	8.63389048	5e+07	7	5
"Co"	"II"	237.184	3.40572046	8.63146931	8e+07	11	13
"Co"	"II"	237.224	6.02018319	11.24505237	8e+06	11	11
"Co"	"II"	237.238	6.47566059	11.70021337	2.1e+08	5	7
"Co"	"II"	237.454	8.89003402	14.10984168	1.19e+08	11	13
"Co"	"II"	237.519	0.61372947	5.83210573	1.3e+07	5	7
"Co"	"II"	237.544	8.71186315	13.9296828	2.3e+07	3	5
"Co"	"II"	237.565	7.87425876	13.0916291	1100000	9	9
"Co"	"II"	237.682	6.11840992	11.33320886	4.8e+07	9	7
"Co"	"II"	237.688	6.53206212	11.7467215	1.8e+08	3	5
"Co"	"II"	237.703	8.14046139	13.3548015	1.5e+08	3	5
"Co"	"II"	237.729	3.42012122	8.63389048	1300000	3	5
"Co"	"II"	237.78	8.10960371	13.32224929	1.3e+08	5	7
"Co"	"II"	237.817	6.53206212	11.7438968	6e+08	3	1
"Co"	"II"	237.835	8.332886	13.5443376	4100000	5	5
"Co"	"II"	237.863	0.41540831	5.62624844	1.9e+08	11	9
"Co"	"II"	237.885	8.04838837	13.2587471	1.2e+08	5	7
"Co"	"II"	237.936	8.5942222	13.8034674	7e+06	3	5
"Co"	"II"	237.958	8.9078234	14.116573	1.3e+07	5	3
"Co"	"II"	237.974	6.2037165	11.41211476	2.8e+07	7	5
"Co"	"II"	237.997	6.11840992	11.3263136	1.1e+07	9	9
"Co"	"II"	238.002	8.04838837	13.2561703	1.4e+08	5	5
"Co"	"II"	238.097	2.77903526	7.98475087	8e+06	7	9
"Co"	"II"	238.144	6.11840992	11.32309646	1.27e+08	9	11
"Co"	"II"	238.164	8.9078234	14.1120688	8e+06	5	5
"Co"	"II"	238.177	2.68109977	7.88507217	3.4e+08	11	13
"Co"	"II"	238.195	6.16172739	11.36530142	3.3e+07	9	7
"Co"	"II"	238.232	3.20639528	8.4091525	1.9e+08	1	3
"Co"	"II"	238.271	7.97962921	13.1815467	1.5e+07	7	7
"Co"	"II"	238.313	6.16172739	11.36271127	2e+07	9	11
"Co"	"II"	238.331	2.77903526	7.97962921	3700000	7	7
"Co"	"II"	238.346	0.49953085	5.69980603	1.8e+08	9	7
"Co"	"II"	238.388	6.24653767	11.44589487	6e+07	7	5
"Co"	"II"	238.465	8.06107009	13.2587471	2.8e+07	5	7
"Co"	"I"	238.486	0	5.19722	2.4e+07	10	8
"Co"	"II"	238.566	8.63389048	13.8293666	1.2e+07	5	7
"Co"	"II"	238.637	0.56546577	5.75940077	2.1e+08	7	5
"Co"	"II"	238.637	3.13897205	8.332886	1.1e+08	3	5
"Co"	"II"	238.672	2.68109977	7.87425876	2.4e+08	11	9
"Co"	"II"	238.694	6.2037165	11.39640435	7e+07	7	9
"Co"	"II"	238.714	8.14046139	13.3327167	1300000	3	5
"Co"	"II"	238.843	8.92796723	14.11741017	1.5e+07	9	11
"Co"	"II"	238.874	8.99320722	14.1819783	1.04e+08	7	7
"Co"	"II"	238.892	0.41540831	5.60380197	2.8e+08	11	11
"Co"	"II"	238.954	0.61372947	5.80077542	1.5e+08	5	3
"Co"	"II"	239.006	9.06907725	14.2549989	1.2e+07	9	9
"Co"	"II"	239.165	8.63389048	13.8163449	9e+06	5	7
"Co"	"II"	239.257	2.72881087	7.90928888	4.9e+07	9	9
"Co"	"II"	239.319	8.18514505	13.36428415	3400000	7	9
"Co"	"II"	239.39	0.56546577	5.74305123	1e+07	7	9
"Co"	"II"	239.435	8.14046139	13.3170778	2.4e+08	3	5
"Co"	"II"	239.467	6.02018319	11.1961173	2100000	11	13
"Co"	"II"	239.512	6.24653767	11.42150371	1.2e+07	7	9
"Co"	"II"	239.552	3.42012122	8.5942222	2.5e+08	3	3
"Co"	"II"	239.552	8.89003402	14.0641318	2e+06	11	13
"Co"	"II"	239.556	9.0079637	14.1819783	8e+07	5	7
"Co"	"II"	239.589	6.31257177	11.485877	2.3e+08	5	3
"Co"	"II"	239.615	6.53206212	11.7047943	2.2e+08	3	3
"Co"	"II"	239.629	8.37191162	13.5443376	1700000	7	5
"Co"	"II"	239.645	8.92796723	14.1000499	1.9e+08	9	7
"Co"	"II"	239.662	8.1224517	13.2941605	2.2e+08	1	3
"Co"	"II"	239.673	6.16172739	11.33320886	6e+07	9	7
"Co"	"II"	239.678	9.0687421	14.2401227	8e+06	3	3
"Co"	"II"	239.716	8.332886	13.50344129	1.4e+07	5	5
"Co"	"II"	239.739	1.21663958	6.38670726	2.4e+08	9	7
"Co"	"II"	239.838	2.68109977	7.84902872	6.5e+07	11	11
"Co"	"II"	239.869	8.9078234	14.0750852	3.5e+07	5	7
"Co"	"II"	239.898	8.04838837	13.2150087	7e+06	5	7
"Co"	"II"	239.934	8.5623404	13.7282008	2900000	7	9
"Co"	"II"	239.947	6.24653767	11.41211476	1.3e+08	7	5
"Co"	"II"	239.999	8.18514505	13.34960876	2.4e+08	7	7
"Co"	"II"	240.035	5.0455404	10.209254	1e+06	9	9
"Co"	"II"	240.063	6.02018319	11.18327092	7e+06	11	9
"Co"	"II"	240.133	6.2037165	11.36530142	7e+06	7	7
"Co"	"II"	240.143	6.16172739	11.32309646	1.25e+08	9	11
"Co"	"II"	240.191	8.332886	13.4932085	7e+06	5	7
"Co"	"I"	240.206	0.101171	5.261174	5.1e+07	8	6
"Co"	"II"	240.273	9.0079637	14.1665331	2.5e+07	5	5
"Co"	"II"	240.279	6.31257177	11.47101544	2.1e+08	5	7
"Co"	"II"	240.324	9.0079637	14.1654348	4.8e+07	5	3
"Co"	"II"	240.368	8.85292357	14.00945576	2.3e+08	13	11
"Co"	"II"	240.379	3.62886586	8.78515492	1.9e+08	3	3
"Co"	"II"	240.4	8.9078234	14.0636672	4.4e+07	5	3
"Co"	"II"	240.411	2.98484767	8.14046139	9e+07	5	3
"Co"	"II"	240.417	0.64530031	5.80077542	1.5e+08	3	3
"Co"	"II"	240.453	3.40762796	8.5623404	3.1e+08	7	7
"Co"	"II"	240.473	8.89003402	14.0443102	2e+08	11	9
"Co"	"II"	240.492	8.78515492	13.9390298	2e+07	3	5
"Co"	"II"	240.5	8.14046139	13.2941605	9e+07	3	3
"Co"	"II"	240.616	6.24653767	11.397742	2.2e+07	7	5
"Co"	"II"	240.645	8.5942222	13.7448183	6e+07	3	3
"Co"	"II"	240.679	6.24653767	11.39640435	1.7e+08	7	9
"Co"	"II"	240.713	8.10960371	13.2587471	7e+07	5	7
"Co"	"I"	240.725	0	5.148882	3.6e+08	10	12
"Co"	"II"	240.745	3.48542792	8.63389048	2.4e+08	5	5
"Co"	"II"	240.766	1.32766384	6.47566059	2.4e+08	7	5
"Co"	"II"	240.794	8.5623404	13.709736	7e+06	7	7
"Co"	"II"	240.833	8.10960371	13.2561703	9e+07	5	5
"Co"	"II"	240.841	3.36068394	8.50707932	3.3e+08	13	15
"Co"	"II"	240.855	3.62886586	8.7749654	1.9e+08	3	5
"Co"	"II"	240.875	0.61372947	5.75940077	7.4e+07	5	5
"Co"	"II"	240.886	2.72881087	7.87425876	2.5e+07	9	9
"Co"	"II"	240.929	8.78515492	13.9296828	4e+07	3	5
"Co"	"II"	240.939	6.31257177	11.45688372	8e+07	5	7
"Co"	"II"	240.939	7.85369635	12.9979794	2e+08	7	7
"Co"	"II"	240.976	8.06107009	13.20458	1.4e+07	5	5
"Co"	"II"	241.074	7.85654799	12.9979794	5e+07	5	7
"Co"	"II"	241.154	3.86823409	9.0079637	1.9e+08	5	5
"Co"	"II"	241.158	3.45942707	8.59907782	2.9e+08	9	7
"Co"	"II"	241.189	6.47566059	11.61464406	1.9e+08	5	5
"Co"	"II"	241.229	3.78984644	8.92796723	6e+06	11	9
"Co"	"II"	241.232	8.71186315	13.8499267	6e+07	3	3
"Co"	"I"	241.276	0.224328	5.361442	6.5e+07	4	6
"Co"	"II"	241.377	8.85292357	13.98790954	3200000	13	15
"Co"	"II"	241.402	9.06907725	14.20351918	3.5e+07	9	11
"Co"	"II"	241.407	0.56546577	5.69980603	7.2e+07	7	7
"Co"	"I"	241.446	0.174426	5.307942	3.4e+08	6	8
"Co"	"II"	241.477	8.85292357	13.9857785	2600000	13	11
"Co"	"II"	241.52	8.18514505	13.3170778	1700000	7	5
"Co"	"I"	241.53	0.224328	5.356074	3.6e+08	4	6
"Co"	"II"	241.532	3.00877191	8.14046139	5.2e+07	3	3
"Co"	"II"	241.579	9.06907725	14.19978019	2500000	9	9
"Co"	"II"	241.579	9.1094329	14.2401227	8e+07	1	3
"Co"	"II"	241.599	2.77903526	7.90928888	2.4e+08	7	9
"Co"	"II"	241.622	3.40572046	8.53549724	3e+08	11	9
"Co"	"II"	241.69	1.40373174	6.53206212	3.1e+08	5	3
"Co"	"II"	241.703	3.40572046	8.53376431	1.8e+07	11	11
"Co"	"II"	241.766	0.49953085	5.62624844	8.5e+07	9	9
"Co"	"II"	241.769	6.11840992	11.24505237	3.6e+07	9	11
"Co"	"II"	241.848	3.86823409	8.99320722	2.7e+08	5	7
"Co"	"II"	241.858	2.98484767	8.10960371	4.3e+07	5	5
"Co"	"II"	241.868	7.85369635	12.9782472	1.1e+08	7	5
"Co"	"II"	241.96	6.2037165	11.3263136	9e+06	7	9
"Co"	"II"	241.98	5.1223018	10.244481	2100000	7	7
"Co"	"II"	242.073	2.72881087	7.84902872	2.2e+08	9	11
"Co"	"II"	242.11	8.89003402	14.00945576	7e+06	11	11
"Co"	"II"	242.142	6.24653767	11.36530142	1.4e+07	7	7
"Co"	"II"	242.203	5.0455404	10.163016	1.2e+07	9	11
"Co"	"II"	242.286	8.14046139	13.2561703	5e+06	3	5
"Co"	"II"	242.305	8.14046139	13.2557691	1.4e+08	3	1
"Co"	"II"	242.362	0.64530031	5.75940077	2.1e+07	3	5
"Co"	"II"	242.375	3.02663766	8.14046139	8e+07	1	3
"Co"	"II"	242.382	3.00877191	8.1224517	1.1e+08	3	1
"Co"	"II"	242.382	3.48542792	8.59907782	2300000	5	7
"Co"	"II"	242.419	9.06907725	14.1819783	3e+07	9	7
"Co"	"II"	242.47	9.06907725	14.1809062	3.6e+07	9	11
"Co"	"II"	242.482	8.71186315	13.82344934	5e+07	3	5
"Co"	"I"	242.493	0	5.111343	3.2e+08	10	10
"Co"	"II"	242.528	7.85654799	12.967159	1.2e+08	5	3
"Co"	"II"	242.613	3.36068394	8.46949859	1.6e+07	13	13
"Co"	"II"	242.613	3.48542792	8.5942222	1.7e+07	5	3
"Co"	"II"	242.623	9.0079637	14.116573	7e+07	5	3
"Co"	"II"	242.705	7.98475087	13.0916291	3400000	9	9
"Co"	"II"	242.829	0.49953085	5.60380197	7400000	9	11
"Co"	"II"	242.837	9.0079637	14.1120688	1e+07	5	5
"Co"	"II"	242.993	3.00877191	8.10960371	3.4e+07	3	5
"Co"	"II"	243.05	3.08552036	8.18514505	2300000	5	7
"Co"	"II"	243.138	9.0687421	14.1665331	6e+07	3	5
"Co"	"II"	243.19	9.0687421	14.1654348	1.4e+07	3	3
"Co"	"I"	243.221	0.101171	5.19722	2.6e+08	8	8
"Co"	"II"	243.251	3.36068394	8.45609577	3e+08	13	11
"Co"	"II"	243.26	2.77903526	7.87425876	1.8e+07	7	9
"Co"	"II"	243.272	8.10960371	13.20458	1e+07	5	5
"Co"	"II"	243.284	5.174871	10.269602	2900000	5	5
"Co"	"II"	243.305	8.4091525	13.50344129	4e+06	3	5
"Co"	"II"	243.405	8.9078234	14.000011	5e+06	5	5
"Co"	"II"	243.433	8.71186315	13.8034674	1.2e+08	3	5
"Co"	"II"	243.498	6.16172739	11.25197094	2e+07	9	7
"Co"	"II"	243.63	1.44457424	6.53206212	6e+06	5	3
"Co"	"II"	243.654	5.1223018	10.209254	9e+06	7	9
"Co"	"I"	243.666	0.174426	5.261174	2.6e+08	6	6
"Co"	"II"	243.698	0.61372947	5.69980603	1.4e+07	5	7
"Co"	"II"	243.75	6.2037165	11.28869072	1900000	7	9
"Co"	"II"	243.761	7.8934778	12.9782472	6e+07	3	5
"Co"	"II"	243.783	6.38670726	11.47101544	5e+06	7	7
"Co"	"II"	243.83	6.16172739	11.24505237	6.4e+07	9	11
"Co"	"II"	243.845	3.62886586	8.71186315	3400000	3	3
"Co"	"II"	243.865	6.53206212	11.61464406	1e+07	3	5
"Co"	"I"	243.905	0.224328	5.306111	2.7e+08	4	4
"Co"	"II"	244	6.24653767	11.3263136	3.1e+07	7	9
"Co"	"II"	244.078	8.92796723	14.0061207	3.2e+07	9	7
"Co"	"II"	244.12	5.208406	10.28573	3400000	3	3
"Co"	"II"	244.12	8.37191162	13.4492008	2800000	7	9
"Co"	"II"	244.171	2.98484767	8.06107009	4.1e+07	5	5
"Co"	"II"	244.178	3.45942707	8.53549724	5100000	9	9
"Co"	"II"	244.262	3.45942707	8.53376431	3e+08	9	11
"Co"	"II"	244.378	8.10960371	13.1815467	9e+06	5	7
"Co"	"II"	244.378	1.40373174	6.47566059	3.2e+07	5	5
"Co"	"II"	244.488	5.174871	10.244481	7e+06	5	7
"Co"	"II"	244.602	3.11785953	8.18514505	2.4e+08	9	7
"Co"	"II"	244.61	9.0079637	14.0750852	1.32e+08	5	7
"Co"	"II"	244.635	8.37191162	13.43850121	1600000	7	9
"Co"	"II"	244.668	8.14046139	13.2063804	1.4e+07	3	3
"Co"	"II"	244.723	8.78515492	13.8499267	6e+07	3	3
"Co"	"II"	244.771	3.40572046	8.46949859	2.3e+08	11	13
"Co"	"II"	244.783	2.98484767	8.04838837	1.5e+08	5	5
"Co"	"II"	244.87	7.88378161	12.9455164	1.4e+07	7	5
"Co"	"II"	244.916	0.56546577	5.62624844	7100000	7	9
"Co"	"II"	244.993	6.38670726	11.44589487	3.2e+07	7	5
"Co"	"II"	245	1.32766384	6.38670726	3.9e+07	7	7
"Co"	"II"	245.148	9.1094329	14.1654348	4.8e+07	1	3
"Co"	"II"	245.162	9.0079637	14.0636672	8e+06	5	3
"Co"	"II"	245.258	3.00877191	8.06250794	1.6e+07	3	3
"Co"	"II"	245.306	6.31257177	11.36530142	1.1e+07	5	7
"Co"	"II"	245.327	3.00877191	8.06107009	5e+06	3	5
"Co"	"II"	245.421	3.40572046	8.45609577	3e+06	11	11
"Co"	"II"	245.512	8.99320722	14.0416997	6e+06	7	9
"Co"	"II"	245.52	9.06907725	14.11741017	5.2e+07	9	11
"Co"	"II"	245.544	9.0687421	14.116573	1.2e+08	3	3
"Co"	"II"	245.764	9.0687421	14.1120688	1.5e+07	3	5
"Co"	"II"	245.821	6.24653767	11.28869072	8e+06	7	9
"Co"	"II"	245.888	8.99320722	14.0339805	1600000	7	7
"Co"	"II"	245.945	3.00877191	8.04838837	2.2e+07	3	5
"Co"	"II"	245.945	3.86823409	8.9078234	5.3e+07	5	5
"Co"	"II"	246.009	8.78515492	13.82344934	1.5e+07	3	5
"Co"	"II"	246.128	3.02663766	8.06250794	9e+06	1	3
"Co"	"II"	246.191	8.92796723	13.9625535	1600000	9	7
"Co"	"II"	246.245	8.71186315	13.7453258	2.2e+08	3	1
"Co"	"II"	246.27	8.71186315	13.7448183	1.6e+08	3	3
"Co"	"II"	246.317	6.24653767	11.2785437	7e+06	7	5
"Co"	"II"	246.356	8.9078234	13.9390298	6e+06	5	5
"Co"	"II"	246.367	9.06907725	14.1000499	3.8e+07	9	7
"Co"	"II"	246.42	1.21663958	6.24653767	6e+07	9	7
"Co"	"II"	246.61	9.0079637	14.0339805	3700000	5	7
"Co"	"II"	246.64	6.38670726	11.41211476	6e+07	7	5
"Co"	"II"	246.705	3.08552036	8.10960371	1.5e+08	5	5
"Co"	"II"	246.873	6.31257177	11.33320886	1500000	5	7
"Co"	"II"	247.168	6.38670726	11.40138467	4.8e+07	7	7
"Co"	"II"	247.177	6.31257177	11.3270714	5200000	5	3
"Co"	"II"	247.255	8.99320722	14.0061207	5200000	7	7
"Co"	"II"	247.348	6.38670726	11.397742	1.1e+07	7	5
"Co"	"II"	247.53	9.22154694	14.22888473	3e+08	11	13
"Co"	"II"	247.645	3.62886586	8.63389048	8e+06	3	5
"Co"	"II"	247.731	3.42012122	8.42340833	6e+07	3	5
"Co"	"II"	247.82	3.13897205	8.14046139	5e+07	3	3
"Co"	"II"	247.829	3.00877191	8.01006448	1.7e+08	3	1
"Co"	"II"	247.871	9.239664	14.2401227	2.3e+08	3	3
"Co"	"II"	247.905	3.42012122	8.41988259	1.5e+08	3	1
"Co"	"II"	247.985	9.0079637	14.0061207	1.2e+07	5	7
"Co"	"II"	248.145	9.0687421	14.0636672	7e+06	3	3
"Co"	"II"	248.163	5.60380197	10.59837869	3600000	11	9
"Co"	"II"	248.289	9.0079637	14.000011	2100000	5	5
"Co"	"II"	248.327	8.71186315	13.70315206	2200000	3	5
"Co"	"II"	248.439	3.42012122	8.4091525	7e+06	3	3
"Co"	"II"	248.472	6.16172739	11.15008073	1300000	9	11
"Co"	"II"	248.536	1.21663958	6.2037165	7e+06	9	7
"Co"	"II"	248.644	1.32766384	6.31257177	6.2e+07	7	5
"Co"	"II"	248.68	8.332886	13.3170778	2800000	5	5
"Co"	"II"	248.715	3.13897205	8.1224517	1.8e+08	3	1
"Co"	"II"	248.741	1.40373174	6.38670726	4e+06	5	7
"Co"	"II"	248.791	9.22154694	14.20351918	1.9e+08	11	11
"Co"	"II"	249.04	3.08552036	8.06250794	1.5e+08	5	3
"Co"	"II"	249.112	3.08552036	8.06107009	5200000	5	5
"Co"	"II"	249.183	8.7356214	13.709736	3300000	7	7
"Co"	"II"	249.283	5.62624844	10.59837869	1200000	9	9
"Co"	"II"	249.358	3.13897205	8.10960371	2e+06	3	5
"Co"	"II"	249.378	6.47566059	11.44589487	4.3e+07	5	5
"Co"	"II"	249.47	8.01006448	12.978475	3.6e+07	1	3
"Co"	"II"	249.623	3.62886586	8.5942222	1e+06	3	3
"Co"	"II"	249.646	9.06907725	14.0339805	5.2e+07	9	7
"Co"	"II"	249.748	3.08552036	8.04838837	3.6e+07	5	5
"Co"	"II"	249.753	3.11785953	8.0806281	2500000	9	7
"Co"	"II"	249.763	5.74305123	10.70562701	1800000	9	7
"Co"	"II"	249.882	3.11785953	8.07807155	6e+07	9	9
"Co"	"II"	249.925	9.22154694	14.1809062	2.2e+07	11	11
"Co"	"II"	250.205	6.53206212	11.485877	1.9e+08	3	3
"Co"	"II"	250.392	8.5942222	13.5443376	1.9e+07	3	5
"Co"	"I"	250.452	0.431815	5.380743	1.8e+07	10	8
"Co"	"II"	250.473	6.38670726	11.3352272	2100000	7	5
"Co"	"II"	250.575	6.38670726	11.33320886	1.8e+08	7	7
"Co"	"II"	250.589	5.75940077	10.70562701	6e+06	5	7
