"Elem_name";"ion_state";"Wl";"Ei";"Ek";"Ak";"gi";"gk"
"Mn-II";"II";266.254;4.5086407;9.163867;9e+07;3;3
"Mn-II";"II";266.677;5.494392;10.142318;2.6e+08;13;13
"Mn-II";"II";266.689;4.073782;8.7214125;6e+07;7;7
"Mn-II";"II";266.703;4.0740154;8.7214125;1.8e+08;5;7
"Mn-II";"II";267.181;5.990647;10.629742;7e+07;9;7
"Mn-II";"II";267.181;6.494761;11.133824;1.3e+08;9;9
"Mn-II";"II";267.258;3.7058299;8.3435719;1.98e+08;7;9
"Mn-II";"II";267.31;4.1097923;8.7466314;3500000;11;9
"Mn-II";"II";267.338;4.0712369;8.7075923;1.5e+08;3;5
"Mn-II";"II";267.444;4.1097923;8.7443092;3.3e+07;11;11
"Mn-II";"II";267.476;6.005305;10.639274;2.7e+08;13;15
"Mn-II";"II";267.498;4.0740154;8.7075923;9e+07;5;5
"Mn-II";"II";267.552;5.815271;10.447926;2.2e+08;5;3
"Mn-II";"II";267.552;5.5199674;10.152616;1.8e+08;9;11
"Mn-II";"II";267.725;5.992538;10.622199;9e+07;11;9
"Mn-II";"II";267.785;4.068968;8.697586;1.2e+08;1;3
"Mn-II";"II";267.917;4.0712369;8.697586;1.1e+08;3;3
"Mn-II";"II";267.995;5.992538;10.617532;2.3e+08;11;13
"Mn-II";"II";268.034;4.122308;8.7466314;4.1e+07;9;9
"Mn-II";"II";268.038;6.5281805;11.152425;2e+08;9;7
"Mn-II";"II";268.068;5.105994;9.729718;1.4e+08;15;15
"Mn-II";"II";268.125;5.106975;9.729718;1.21e+08;13;15
"Mn-II";"II";268.454;4.1260367;8.7431251;8e+07;7;7
"Mn-II";"II";268.588;3.784458;8.39924;3.2e+07;13;13
"Mn-II";"II";268.598;6.391771;11.006369;1.01e+08;11;11
"Mn-II";"II";268.737;5.566872;10.179101;1.5e+08;7;9
"Mn-II";"II";268.746;6.4934578;11.10552;1.2e+08;7;7
"Mn-II";"II";268.979;3.803774;8.4118617;3.2e+07;11;11
"Mn-II";"II";269.098;5.106975;9.713014;1.5e+08;13;13
"Mn-II";"II";269.172;6.494219;11.098994;1.1e+08;5;5
"Mn-II";"II";269.198;5.108692;9.713014;9.5e+07;11;13
"Mn-II";"II";269.245;5.990647;10.594172;2.3e+08;9;11
"Mn-II";"II";269.319;3.7058299;8.3080841;9.4e+07;7;7
"Mn-II";"II";269.357;3.818225;8.4198363;15400000;9;9
"Mn-II";"II";269.41;6.005305;10.606022;1.07e+08;13;11
"Mn-II";"II";269.41;6.5281805;11.128858;1.08e+08;9;11
"Mn-II";"II";269.536;3.7095383;8.3080841;6.8e+07;5;7
"Mn-II";"II";269.873;7.991615;12.584428;9e+07;5;5
"Mn-II";"II";269.899;3.7058299;8.2982025;1.3e+08;7;5
"Mn-II";"II";269.985;7.9936854;12.5845971;9e+07;7;7
"Mn-II";"II";270.102;3.7058299;8.2947281;8e+07;7;5
"Mn-II";"II";270.117;3.7095383;8.2982025;9e+07;5;5
"Mn-II";"II";270.153;7.996254;12.5843081;9e+07;9;9
"Mn-II";"II";270.17;3.415425;8.003185;2.6e+08;13;13
"Mn-II";"II";270.298;7.052638;11.638211;8e+07;3;3
"Mn-II";"II";270.322;3.7095383;8.2947281;28400000;5;5
"Mn-II";"II";270.376;3.7095383;8.2938151;6600000;5;3
"Mn-II";"II";270.398;3.415425;7.999323;2.9e+07;13;11
"Mn-II";"II";270.404;7.999323;12.583107;1.03e+08;11;11
"Mn-II";"II";270.556;3.7135045;8.2947281;4.1e+07;3;5
"Mn-II";"II";270.573;3.418399;7.999323;2.3e+08;11;11
"Mn-II";"II";270.609;3.7135045;8.2938151;13500000;3;3
"Mn-II";"II";270.754;3.418399;7.996254;4.3e+07;11;9
"Mn-II";"II";270.792;8.003185;12.580425;1.17e+08;13;13
"Mn-II";"II";270.845;3.419929;7.996254;1.67e+08;9;9
"Mn-II";"II";270.881;3.420542;7.996254;10800000;7;9
"Mn-II";"II";270.997;3.419929;7.9936854;6e+07;9;7
"Mn-II";"II";271.034;3.420542;7.9936854;1.9e+08;7;7
"Mn-II";"II";271.063;5.108692;9.681338;2.1e+08;11;11
"Mn-II";"II";271.112;8.2982025;12.870021;4.3e+07;5;7
"Mn-II";"II";271.157;3.420542;7.991615;4.9e+07;7;5
"Mn-II";"II";271.163;3.420645;7.991615;2.1e+08;5;5
"Mn-II";"II";271.458;8.3080841;12.874077;5.3e+07;7;5
"Mn-II";"II";271.474;9.007311;13.573036;2e+08;9;9
"Mn-II";"II";271.57;6.5281805;11.092293;5.4e+07;9;9
"Mn-II";"II";271.68;3.7058299;8.2681019;29200000;7;7
"Mn-II";"II";271.699;8.3080841;12.870021;4.9e+07;7;7
"Mn-II";"II";271.753;3.7058299;8.2668737;2e+07;7;5
"Mn-II";"II";271.901;3.7095383;8.2681019;27700000;5;7
"Mn-II";"II";271.931;5.105994;9.664041;1.08e+08;15;15
"Mn-II";"II";271.974;3.7095383;8.2668737;8e+07;5;5
"Mn-II";"II";271.974;6.9132748;11.470606;1.14e+08;7;9
"Mn-II";"II";271.99;5.106975;9.664041;1.5e+08;13;15
"Mn-II";"II";272.166;8.7075923;13.261704;1.1e+08;5;3
"Mn-II";"II";272.21;3.7095383;8.2629413;1.56e+08;5;3
"Mn-II";"II";272.21;3.7135045;8.2668737;10700000;3;5
"Mn-II";"II";272.446;3.7135045;8.2629413;1.63e+08;3;3
"Mn-II";"II";272.758;5.106975;9.651194;8.4e+07;13;13
"Mn-II";"II";272.808;6.391771;10.935178;2.5e+07;11;13
"Mn-II";"II";272.862;5.108692;9.651194;1.8e+08;11;13
"Mn-II";"II";272.862;5.105994;9.6485;2.7e+08;15;17
"Mn-II";"II";272.961;8.7214125;13.262261;1.1e+08;7;5
"Mn-II";"II";273.389;6.1846056;10.718347;4.9e+07;9;9
"Mn-II";"II";273.702;6.128213;10.656775;7e+07;9;7
"Mn-II";"II";273.712;6.132897;10.661302;8e+07;7;5
"Mn-II";"II";273.757;5.3803433;9.907991;1.13e+08;7;9
"Mn-II";"II";273.83;8.3435719;12.870021;1.2e+08;9;7
"Mn-II";"II";274.022;7.052638;11.57588;1.3e+08;3;3
"Mn-II";"II";274.079;5.5477351;10.070075;1e+08;5;7
"Mn-II";"II";274.247;8.740612;13.260181;1.3e+08;9;7
"Mn-II";"II";274.49;6.1846056;10.700161;4e+07;9;7
"Mn-II";"II";274.55;6.1855626;10.700161;5.2e+07;7;7
"Mn-II";"II";274.573;6.5281805;11.042366;2.5e+07;9;11
"Mn-II";"II";274.732;6.1769182;10.688497;1.7e+08;5;3
"Mn-II";"II";274.796;5.566872;10.0774071;3e+07;7;9
"Mn-II";"II";274.87;6.1769182;10.68623;1.1e+08;5;5
"Mn-II";"II";274.956;8.7443092;13.252204;4.1e+07;11;9
"Mn-II";"II";275.013;3.907326;8.4143048;19600000;9;9
"Mn-II";"II";275.346;6.128213;10.629742;3.3e+07;9;7
"Mn-II";"II";275.399;6.1855626;10.68623;5.3e+07;7;5
"Mn-II";"II";275.633;6.132897;10.629742;9e+07;7;7
"Mn-II";"II";275.808;6.128213;10.622199;7e+07;9;9
"Mn-II";"II";275.844;6.139411;10.632812;6e+07;11;9
"Mn-II";"II";275.943;8.7604253;13.252204;1.1e+08;11;9
"Mn-II";"II";276.101;6.005305;10.494511;1.4e+08;13;13
"Mn-II";"II";276.132;3.925593;8.4143048;1300000;7;9
"Mn-II";"II";276.209;4.7568065;9.2442843;9e+07;5;7
"Mn-II";"II";276.255;4.073782;8.5604778;5900000;7;5
"Mn-II";"II";276.365;5.3734072;9.858326;7e+07;5;7
"Mn-II";"II";276.376;6.1855626;10.670303;4.4e+07;7;7
"Mn-II";"II";276.565;5.3699198;9.851592;4.5e+07;3;5
"Mn-II";"II";276.781;6.5281805;11.006369;9.8e+07;9;11
"Mn-II";"II";276.781;6.139411;10.617532;3.4e+07;11;13
"Mn-II";"II";276.793;5.3803433;9.858326;7e+07;7;7
"Mn-II";"II";276.846;4.935624;9.4127696;1.9e+08;7;5
"Mn-II";"II";276.932;6.1855626;10.661302;9e+07;7;5
"Mn-II";"II";276.964;5.992538;10.467761;1.13e+08;11;11
"Mn-II";"II";277.153;6.1846056;10.656775;9e+07;9;7
"Mn-II";"II";277.498;6.139411;10.606022;9e+07;11;11
"Mn-II";"II";277.532;8.1292795;12.595346;2e+08;5;7
"Mn-II";"II";277.538;6.128213;10.594172;2.5e+07;9;11
"Mn-II";"II";277.565;8.118872;12.584428;1.7e+08;7;5
"Mn-II";"II";277.565;4.7787381;9.2442843;1.2e+08;7;7
"Mn-II";"II";277.613;8.5604778;13.025247;5.4e+07;5;5
"Mn-II";"II";277.738;6.6710717;11.133824;6e+07;9;9
"Mn-II";"II";277.778;5.990647;10.452761;8e+07;9;9
"Mn-II";"II";278.193;8.129152;12.5845971;1.6e+08;9;7
"Mn-II";"II";278.214;4.6925818;9.1476927;4.1e+07;5;7
"Mn-II";"II";278.421;4.9362771;9.3880779;1.6e+08;5;3
"Mn-II";"II";278.504;4.3099509;8.7604253;6e+07;11;11
"Mn-II";"II";278.646;6.1846056;10.632812;4.1e+07;9;9
"Mn-II";"II";278.93;8.140635;12.5843081;1.5e+08;11;9
"Mn-II";"II";278.998;4.6929866;9.1355822;4.3e+07;7;9
"Mn-II";"II";279.087;6.6577947;11.098994;6e+07;5;5
"Mn-II";"II";279.322;6.6680853;11.10552;5e+07;7;7
"Mn-II";"II";279.371;4.3099509;8.7466314;5300000;11;9
"Mn-II";"II";279.371;6.1855626;10.622199;2.7e+07;7;9
"Mn-II";"I";279.482;0;4.434911;3.7e+08;6;8
"Mn-II";"II";279.516;4.3099509;8.7443092;1.5e+08;11;11
"Mn-II";"II";279.612;4.8114165;9.2442843;1.6e+08;9;7
"Mn-II";"II";279.758;8.152559;12.583107;1.5e+08;13;11
"Mn-II";"I";279.827;0;4.429441;3.6e+08;6;6
"Mn-II";"I";280.106;0;4.424994;3.7e+08;6;4
"Mn-II";"II";280.335;6.1846056;10.606022;3.7e+07;9;11
"Mn-II";"II";280.536;4.3283838;8.7466314;7.1e+07;9;9
"Mn-II";"II";280.604;8.842999;13.260181;5.5e+07;5;7
"Mn-II";"II";280.652;8.163991;12.580425;1.5e+08;15;13
"Mn-II";"II";280.69;5.990647;10.406469;3.9e+07;9;7
"Mn-II";"II";280.981;5.992538;10.403814;3e+07;11;11
"Mn-II";"II";281.025;4.688076;9.0986455;1.1e+08;3;3
"Mn-II";"II";281.149;5.990647;10.399233;5.4e+07;9;9
"Mn-II";"II";281.197;8.4662193;12.874077;8e+07;7;5
"Mn-II";"II";281.226;4.6925818;9.0999856;1.1e+08;5;5
"Mn-II";"II";281.259;4.6929866;9.0998753;1.6e+08;7;7
"Mn-II";"II";281.271;5.992538;10.399233;3.4e+07;11;9
"Mn-II";"II";281.278;4.3400408;8.7466314;4e+06;7;9
"Mn-II";"II";281.456;8.4662193;12.870021;6e+07;7;7
"Mn-II";"II";281.502;4.3400408;8.7431251;1.6e+08;7;7
"Mn-II";"II";281.633;4.0651815;8.4662193;4.1e+07;9;7
"Mn-II";"II";281.641;8.8512924;13.252204;7e+07;7;9
"Mn-II";"II";281.732;5.815271;10.214763;6e+07;5;7
"Mn-II";"II";281.772;6.494219;10.893063;7e+07;5;5
"Mn-II";"II";281.794;6.005305;10.403814;3.9e+07;13;11
"Mn-II";"II";281.998;8.4827133;12.87805;1.1e+08;5;3
"Mn-II";"II";282.467;5.5199674;9.907991;8e+07;9;9
"Mn-II";"II";282.847;6.4934578;10.875604;5.2e+07;7;7
"Mn-II";"II";282.884;8.4925077;12.874077;4.2e+07;3;5
"Mn-II";"II";283.072;6.391771;10.770438;2e+08;11;13
"Mn-II";"II";284.036;6.494761;10.858578;4.5e+07;9;9
"Mn-II";"II";284.585;3.907326;8.2627156;4900000;9;9
"Mn-II";"II";284.604;6.139411;10.494511;8.8e+07;11;13
"Mn-II";"II";285.52;5.566872;9.907991;2.3e+07;7;9
"Mn-II";"II";285.624;6.128213;10.467761;3.1e+07;9;11
"Mn-II";"II";286.13;8.4020145;12.73388;7e+07;5;7
"Mn-II";"II";286.154;8.39924;12.730743;1.4e+08;13;11
"Mn-II";"II";286.239;8.2502234;12.580425;9.1e+07;11;13
"Mn-II";"II";286.48;6.391771;10.718347;3.4e+07;11;9
"Mn-II";"II";286.518;8.4076273;12.73363;7e+07;7;9
"Mn-II";"II";286.652;8.928232;13.252204;9e+07;9;9
"Mn-II";"II";286.799;8.4118617;12.73363;1.4e+08;11;9
"Mn-II";"II";286.89;8.2627156;12.583107;8e+07;9;11
"Mn-II";"II";286.962;6.9132748;11.232573;1.6e+08;7;5
"Mn-II";"II";287.009;5.494392;9.813005;2.3e+08;13;15
"Mn-II";"II";287.068;8.2668737;12.5845971;2.8e+07;5;7
"Mn-II";"II";287.153;8.4143048;12.730743;8e+07;9;11
"Mn-II";"II";287.168;8.2681019;12.5843081;6e+07;7;9
"Mn-II";"II";287.294;5.494392;9.8087148;1.6e+08;13;11
"Mn-II";"II";287.313;8.4198363;12.73388;1.4e+08;9;7
"Mn-II";"II";287.484;9.0999856;13.411472;6e+07;5;5
"Mn-II";"II";287.937;8.9575769;13.262261;4.3e+07;7;5
"Mn-II";"II";287.948;4.1097923;8.4143048;1.17e+08;11;9
"Mn-II";"II";287.985;4.5086407;8.812611;8e+07;3;3
"Mn-II";"II";288.041;9.0998753;13.403007;8e+07;7;7
"Mn-II";"II";288.076;8.9575769;13.260181;7e+07;7;7
"Mn-II";"II";288.382;4.4974797;8.7955095;5e+07;5;5
"Mn-II";"II";288.416;4.122308;8.4198363;4900000;9;9
"Mn-II";"II";288.431;8.964954;13.262261;4.5e+07;5;5
"Mn-II";"II";288.468;8.964954;13.261704;7e+07;5;3
"Mn-II";"II";288.513;4.516524;8.812611;1e+08;1;3
"Mn-II";"II";288.667;4.1260367;8.4198363;1.04e+08;7;9
"Mn-II";"II";288.789;4.122308;8.4143048;11500000;9;9
"Mn-II";"II";288.882;8.2938151;12.584428;6e+07;3;5
"Mn-II";"II";288.931;8.2947281;12.5845971;3.9e+07;5;7
"Mn-II";"II";288.952;4.122308;8.4118617;1.6e+08;9;11
"Mn-II";"II";288.96;4.1097923;8.39924;1.5e+08;11;13
"Mn-II";"II";289.133;4.5086407;8.7955095;1.3e+08;3;5
"Mn-II";"II";289.239;4.122308;8.4076273;1.4e+08;9;7
"Mn-II";"II";289.384;6.1846056;10.467761;7e+07;9;11
"Mn-II";"II";289.707;4.0651815;8.3435719;26600000;9;9
"Mn-II";"II";289.87;4.1260367;8.4020145;1.6e+08;7;5
"Mn-II";"II";289.896;6.128213;10.403814;5.3e+07;9;11
"Mn-II";"II";290.015;4.4974797;8.7713101;1.7e+08;5;7
"Mn-II";"II";290.29;4.073782;8.3435719;8100000;7;9
"Mn-II";"II";290.452;9.1355822;13.403007;1.4e+08;9;7
"Mn-II";"II";290.466;6.1855626;10.452761;9.5e+07;7;9
"Mn-II";"II";290.525;6.132897;10.399233;6e+07;7;9
"Mn-II";"II";290.699;9.1476927;13.411472;1.5e+08;7;5
"Mn-II";"II";290.721;9.148246;13.41172;1.6e+08;5;3
"Mn-II";"II";291.313;5.815271;10.070075;7e+07;5;7
"Mn-II";"II";291.372;8.7713101;13.025247;1.1e+08;7;5
"Mn-II";"II";292.13;4.0651815;8.3080841;1200000;9;7
"Mn-II";"II";292.259;5.836388;10.0774071;9.8e+07;7;9
"Mn-II";"II";292.723;4.073782;8.3080841;7100000;7;7
"Mn-II";"II";292.74;4.0740154;8.3080841;12500000;5;7
"Mn-II";"II";293.052;6.1769182;10.406469;1.4e+08;5;7
"Mn-II";"II";293.305;1.1745014;5.4004014;2.04e+08;5;3
"Mn-II";"II";293.338;8.7955095;13.02094;1.1e+08;5;3
"Mn-II";"II";293.378;4.068968;8.2938151;9e+06;1;3
"Mn-II";"II";293.472;4.0712369;8.2947281;9100000;3;5
"Mn-II";"II";293.536;4.0712369;8.2938151;2600000;3;3
"Mn-II";"II";293.771;6.1846056;10.403814;7e+07;9;11
"Mn-II";"II";293.931;1.1745014;5.3914112;1.98e+08;5;5
"Mn-II";"II";294.157;6.1855626;10.399233;4.3e+07;7;9
"Mn-II";"II";294.314;4.9362771;9.1476927;1.5e+08;5;7
"Mn-II";"II";294.389;4.9379075;9.148246;1.4e+08;3;5
"Mn-II";"II";294.92;1.1745014;5.3772613;1.96e+08;5;7
"Mn-II";"II";295.117;4.935624;9.1355822;1.6e+08;7;9
"Mn-II";"II";295.287;4.0651815;8.2627156;9200000;9;9
"Mn-II";"II";295.514;4.073782;8.2681019;11200000;7;7
"Mn-II";"II";295.538;4.068968;8.2629413;6200000;1;3
"Mn-II";"II";295.806;6.5281805;10.718347;4e+07;9;9
"Mn-II";"II";295.894;4.0740154;8.2629413;2.4e+07;5;3
"Mn-II";"II";296.169;4.0651815;8.2502234;5600000;9;11
"Mn-II";"II";296.595;6.9132748;11.092293;7e+07;7;9
"Mn-II";"II";297.648;4.935624;9.0998753;6e+07;7;7
"Mn-II";"II";297.687;4.9362771;9.0999856;4.7e+07;5;5
"Mn-II";"II";298.459;4.1097923;8.2627156;7900000;11;9
"Mn-II";"II";298.973;4.122308;8.2681019;1300000;9;7
"Mn-II";"II";299.241;4.1260367;8.2681019;1700000;7;7
"Mn-II";"II";299.361;4.1097923;8.2502234;5900000;11;11
"Mn-II";"I";300.766;3.134449;7.255543;1.8e+07;6;8
"Mn-II";"I";301.116;3.134994;7.25128;1.1e+07;10;10
"Mn-II";"I";301.138;3.13528;7.25128;3.1e+07;8;10
"Mn-II";"I";301.645;3.134994;7.244062;2.9e+07;10;12
"Mn-II";"II";301.972;6.5281805;10.632812;2.7e+07;9;9
"Mn-II";"II";301.992;4.3099509;8.4143048;3.6e+07;11;9
"Mn-II";"II";302.904;5.3772613;9.4692672;6.2e+07;7;5
"Mn-II";"II";302.945;4.3283838;8.4198363;1700000;9;9
"Mn-II";"II";303.104;4.3099509;8.39924;7e+07;11;13
"Mn-II";"II";303.132;7.3817036;11.470606;2.9e+07;9;9
"Mn-II";"II";303.535;4.3283838;8.4118617;5.4e+07;9;11
"Mn-II";"II";303.809;4.3400408;8.4198363;4.6e+07;7;9
"Mn-II";"II";303.851;4.3283838;8.4076273;3.8e+07;9;7
"Mn-II";"II";303.955;5.3914112;9.4692672;5.5e+07;5;5
"Mn-II";"I";304.336;3.13528;7.208031;5.9e+07;8;8
"Mn-II";"I";304.457;2.114215;6.185325;5.7e+07;10;8
"Mn-II";"I";304.559;3.134994;7.204752;6.7e+07;10;10
"Mn-II";"II";304.627;5.4004014;9.4692672;2.5e+07;3;5
"Mn-II";"I";304.704;3.132553;7.20039;6.1e+07;12;12
"Mn-II";"I";304.886;3.134994;7.20039;9100000;10;12
"Mn-II";"II";305.065;4.4974797;8.5604778;8.9e+07;5;5
"Mn-II";"II";305.143;4.3400408;8.4020145;3.4e+07;7;5
"Mn-II";"I";305.436;2.142695;6.20076;4.6e+07;8;6
"Mn-II";"II";305.906;4.5086407;8.5604778;5.1e+07;3;5
"Mn-II";"I";306.212;2.163713;6.211488;1.3e+07;6;4
"Mn-II";"I";306.602;2.142695;6.185325;1.6e+07;8;8
"Mn-II";"I";307.027;2.163713;6.20076;1.9e+07;6;6
"Mn-II";"II";307.082;5.815271;9.851592;6e+07;5;5
"Mn-II";"I";307.313;2.178214;6.211488;3.7e+07;4;4
"Mn-II";"I";307.963;2.186728;6.211488;1.6e+07;2;4
"Mn-II";"II";308.069;9.3880779;13.411472;3.9e+07;3;5
"Mn-II";"I";308.133;2.178214;6.20076;3e+06;4;6
"Mn-II";"II";308.457;4.122308;8.140635;1100000;9;11
"Mn-II";"II";310.588;8.7431251;12.73388;1.09e+08;7;7
"Mn-II";"II";310.629;9.4127696;13.403007;5.4e+07;5;7
"Mn-II";"II";310.882;8.7466314;12.73363;1.03e+08;9;9
"Mn-II";"II";310.926;8.7443092;12.730743;8.1e+07;11;11
"Mn-II";"I";311.068;3.372561;7.357159;2.7e+07;6;8
"Mn-II";"II";312.187;8.7604253;12.730743;3.2e+07;11;11
"Mn-II";"II";312.313;5.815271;9.7839874;3.6e+07;5;5
"Mn-II";"II";312.523;6.1113498;10.0774071;1.8e+07;7;9
"Mn-II";"II";314.445;8.928232;12.870021;2.8e+07;9;7
"Mn-II";"I";314.818;2.281614;6.218754;8800000;6;8
"Mn-II";"I";316.104;2.297631;6.218754;4800000;8;8
"Mn-II";"I";317.85;2.31917;6.218754;3700000;10;8
"Mn-II";"II";320.487;4.6929866;8.5604778;10400000;7;5
"Mn-II";"II";320.995;9.163867;13.025247;3.6e+07;3;5
"Mn-II";"I";321.288;2.114215;5.972072;1.6e+07;10;10
"Mn-II";"I";322.809;2.114215;5.953899;6.4e+07;10;12
"Mn-II";"I";323.072;2.142695;5.979261;3.5e+07;8;8
"Mn-II";"I";324.378;2.163713;5.98483;5.3e+07;6;6
"Mn-II";"I";325.114;2.178214;5.990683;2.3e+07;4;2
"Mn-II";"I";325.295;2.178214;5.988558;1.8e+07;4;4
"Mn-II";"I";325.404;2.114215;5.923286;1700000;10;8
"Mn-II";"I";325.614;2.178214;5.98483;5e+07;4;6
"Mn-II";"I";325.841;2.186728;5.990683;9.7e+07;2;2
"Mn-II";"I";326.023;2.186728;5.988558;3.8e+07;2;4
"Mn-II";"I";326.471;2.142695;5.939314;1.4e+07;8;10
"Mn-II";"I";329.688;2.163713;5.923286;1500000;6;8
"Mn-II";"I";329.822;3.372561;7.130589;2.8e+07;6;4
"Mn-II";"II";330.781;7.3817036;11.128858;2.8e+07;9;11
"Mn-II";"I";333.067;2.163713;5.885116;7400000;6;4
"Mn-II";"II";333.078;4.6929866;8.4143048;10500000;7;9
"Mn-II";"II";336.302;6.391771;10.0774071;2.1e+07;11;9
"Mn-II";"II";341.94;4.935624;8.5604778;8300000;7;5
"Mn-II";"II";342.002;4.9362771;8.5604778;1600000;5;5
"Mn-II";"II";344.199;1.776181;5.3772613;36200000;9;7
"Mn-II";"II";346.031;1.8094049;5.3914112;2.6e+07;7;5
"Mn-II";"II";346.405;9.863005;13.441149;1.7e+07;7;9
"Mn-II";"II";346.504;9.864004;13.441126;2.2e+07;9;11
"Mn-II";"II";346.634;9.865326;13.441106;2.7e+07;11;13
"Mn-II";"II";347.404;1.8094049;5.3772613;9300000;7;7
"Mn-II";"II";347.413;1.8326359;5.4004014;16500000;5;3
"Mn-II";"II";348.29;1.8326359;5.3914112;1.6e+07;5;5
"Mn-II";"II";348.868;1.8475137;5.4004014;21100000;3;3
"Mn-II";"II";349.583;1.8547882;5.4004014;9500000;1;3
"Mn-II";"II";349.681;1.8326359;5.3772613;1300000;5;7
"Mn-II";"II";349.752;1.8475137;5.3914112;4200000;3;5
"Mn-II";"II";356.6;10.7739579;14.249808;1.6e+07;7;9
"Mn-II";"I";357.788;2.114215;5.578535;9.4e+07;10;8
"Mn-II";"I";359.512;2.163713;5.611422;1.8e+07;6;4
"Mn-II";"I";360.754;2.142695;5.578535;2.3e+07;8;8
"Mn-II";"I";360.849;2.163713;5.598644;3.6e+07;6;6
"Mn-II";"I";361.03;2.178214;5.611422;4.2e+07;4;4
"Mn-II";"I";362.379;2.178214;5.598644;9700000;4;6
"Mn-II";"I";362.974;2.163713;5.578535;2800000;6;8
"Mn-II";"I";366.04;4.639518;8.02573;9.1e+07;12;14
"Mn-II";"I";367.696;4.665602;8.036597;7.3e+07;10;12
"Mn-II";"I";368.209;4.678819;8.045087;7.6e+07;8;10
"Mn-II";"I";369.657;2.888419;6.241526;7860000;8;10
"Mn-II";"I";370.608;4.246523;7.591001;1.4e+08;12;14
"Mn-II";"I";371.893;4.258101;7.591028;9.6e+07;10;12
"Mn-II";"I";372.889;2.919729;6.243755;5780000;6;8
"Mn-II";"I";373.193;4.267942;7.58925;1e+08;8;10
"Mn-II";"I";379.022;2.114215;5.384458;5650000;10;10
"Mn-II";"I";379.926;2.142695;5.405153;1350000;8;6
"Mn-II";"I";380.055;3.843653;7.104991;2.7e+07;6;8
"Mn-II";"I";380.191;3.132553;6.392741;6400000;12;12
"Mn-II";"I";380.672;2.114215;5.37028;5.9e+07;10;12
"Mn-II";"I";380.959;2.142695;5.396298;14300000;8;8
"Mn-II";"I";381.069;3.134449;6.387124;5300000;6;6
"Mn-II";"I";381.675;2.163713;5.411222;4190000;6;4
"Mn-II";"I";382.351;2.142695;5.384458;52100000;8;10
"Mn-II";"I";382.389;2.163713;5.405153;23100000;6;6
"Mn-II";"I";382.968;2.178214;5.41472;10300000;4;2
"Mn-II";"I";383.386;2.178214;5.411222;31400000;4;4
"Mn-II";"I";383.436;2.163713;5.396298;42900000;6;8
"Mn-II";"I";383.978;2.186728;5.41472;46400000;2;2
"Mn-II";"I";384.108;2.178214;5.405153;3.3e+07;4;6
"Mn-II";"I";384.398;2.186728;5.411222;21100000;2;4
"Mn-II";"I";392.647;3.843653;7.000406;5.4e+07;6;8
"Mn-II";"I";395.284;4.193826;7.329529;4.1e+07;6;6
"Mn-II";"I";397.589;4.320262;7.437784;1.8e+07;2;4
"Mn-II";"I";397.708;4.272913;7.389502;1.6e+07;4;6
"Mn-II";"I";398.258;3.134449;6.246729;2.3e+07;6;4
"Mn-II";"I";398.524;3.13528;6.245485;9700000;8;6
"Mn-II";"I";398.683;3.132553;6.241526;1.1e+07;12;10
"Mn-II";"I";398.71;3.134994;6.243755;1e+07;10;8
"Mn-II";"I";401.81;2.114215;5.198985;25400000;10;8
"Mn-II";"I";402.644;3.132553;6.210939;8900000;12;14
"Mn-II";"I";403.076;0;3.075087;1.7e+07;6;8
"Mn-II";"I";403.307;0;3.073327;16500000;6;6
"Mn-II";"I";403.449;0;3.072244;15800000;6;4
"Mn-II";"I";403.873;3.763442;6.832462;4700000;8;8
"Mn-II";"I";404.136;2.114215;5.181235;78700000;10;10
"Mn-II";"I";404.876;2.163713;5.225137;7.5e+07;6;4
"Mn-II";"I";405.247;4.353703;7.41231;3.8e+07;6;8
"Mn-II";"I";405.554;2.142695;5.198985;43100000;8;8
"Mn-II";"I";405.893;2.178214;5.231955;72500000;4;2
"Mn-II";"I";405.939;3.073327;6.126723;1.4e+07;6;6
"Mn-II";"I";406.174;3.075087;6.126723;1.9e+07;8;6
"Mn-II";"I";406.353;2.163713;5.213998;16900000;6;6
"Mn-II";"I";406.508;4.246523;7.295651;2.5e+07;12;14
"Mn-II";"I";406.8;2.178214;5.225137;1400000;4;4
"Mn-II";"I";407.028;2.186728;5.231955;2.3e+07;2;2
"Mn-II";"I";407.924;2.186728;5.225137;3.8e+07;2;4
"Mn-II";"I";408.294;2.178214;5.213998;29500000;4;6
"Mn-II";"I";408.363;2.163713;5.198985;2.8e+07;6;8
"Mn-II";"I";408.994;4.267942;7.298536;1.7e+07;8;10
"Mn-II";"I";410.536;4.331847;7.351037;1.7e+07;10;8
"Mn-II";"I";413.504;4.246523;7.244062;3e+07;12;12
"Mn-II";"I";414.106;4.258101;7.25128;2.6e+07;10;10
"Mn-II";"I";414.753;3.372561;6.361048;6600000;6;6
"Mn-II";"I";414.88;4.267942;7.255543;2.3e+07;8;8
"Mn-II";"I";417.66;4.232682;7.20039;2.4e+07;14;12
"Mn-II";"I";418.999;4.246523;7.204752;2e+07;12;10
"Mn-II";"I";420.176;4.258101;7.208031;2.3e+07;10;8
"Mn-II";"II";420.637;5.3968661;8.3435719;1200000;11;9
"Mn-II";"I";423.514;2.888419;5.814999;91700000;8;6
"Mn-II";"I";423.972;2.940846;5.864365;3.9e+07;4;2
"Mn-II";"I";425.766;2.953164;5.864365;3.7e+07;2;2
"Mn-II";"II";425.919;5.3979231;8.3080841;1900000;9;7
